alpha.air_average,Points:0,Points:1,Points:2
0.621947,0.16,0.2,0.005
0.665523,0.18,0.2,0.005
0.711675,0.2,0.2,0.005
0.735384,0.22,0.2,0.005
0.690051,0.24,0.2,0.005
0.601724,0.26,0.2,0.005
0.559544,0.28,0.2,0.005
0.543912,0,0.22,0.005
0.586126,0.02,0.22,0.005
0.661091,0.04,0.22,0.005
0.695627,0.06,0.22,0.005
0.683997,0.08,0.22,0.005
0.655723,0.1,0.22,0.005
0.623454,0.12,0.22,0.005
0.604915,0.14,0.22,0.005
0.623881,0.16,0.22,0.005
0.665392,0.18,0.22,0.005
0.703862,0.2,0.22,0.005
0.720269,0.22,0.22,0.005
0.675093,0.24,0.22,0.005
0.593846,0.26,0.22,0.005
0.557132,0.28,0.22,0.005
0.556346,0,0.24,0.005
0.590357,0.02,0.24,0.005
0.6576,0.04,0.24,0.005
0.69631,0.06,0.24,0.005
0.688893,0.08,0.24,0.005
0.663042,0.1,0.24,0.005
0.637996,0.12,0.24,0.005
0.619339,0.14,0.24,0.005
0.626521,0.16,0.24,0.005
0.658202,0.18,0.24,0.005
0.692164,0.2,0.24,0.005
0.706457,0.22,0.24,0.005
0.664814,0.24,0.24,0.005
0.592508,0.26,0.24,0.005
0.560109,0.28,0.24,0.005
0.567907,0,0.26,0.005
0.592403,0.02,0.26,0.005
0.653698,0.04,0.26,0.005
0.699772,0.06,0.26,0.005
0.697055,0.08,0.26,0.005
0.675649,0.1,0.26,0.005
0.655639,0.12,0.26,0.005
0.635635,0.14,0.26,0.005
0.632328,0.16,0.26,0.005
0.648522,0.18,0.26,0.005
0.675555,0.2,0.26,0.005
0.690179,0.22,0.26,0.005
0.655509,0.24,0.26,0.005
0.591943,0.26,0.26,0.005
0.560732,0.28,0.26,0.005
0.579153,0,0.28,0.005
0.594809,0.02,0.28,0.005
0.646718,0.04,0.28,0.005
0.696231,0.06,0.28,0.005
0.70195,0.08,0.28,0.005
0.691487,0.1,0.28,0.005
0.673398,0.12,0.28,0.005
0.648425,0.14,0.28,0.005
0.641745,0.16,0.28,0.005
0.643622,0.18,0.28,0.005
0.655252,0.2,0.28,0.005
0.66754,0.22,0.28,0.005
0.648644,0.24,0.28,0.005
0.595584,0.26,0.28,0.005
0.560829,0.28,0.28,0.005
0.58796,0,0.3,0.005
0.608274,0.02,0.3,0.005
0.654271,0.04,0.3,0.005
0.69362,0.06,0.3,0.005
0.70745,0.08,0.3,0.005
0.709243,0.1,0.3,0.005
0.690196,0.12,0.3,0.005
0.656641,0.14,0.3,0.005
0.64974,0.16,0.3,0.005
0.649185,0.18,0.3,0.005
0.643512,0.2,0.3,0.005
0.647761,0.22,0.3,0.005
0.650645,0.24,0.3,0.005
0.606957,0.26,0.3,0.005
0.563773,0.28,0.3,0.005
0.591428,0,0.32,0.005
0.626499,0.02,0.32,0.005
0.679032,0.04,0.32,0.005
0.708266,0.06,0.32,0.005
0.726397,0.08,0.32,0.005
0.731002,0.1,0.32,0.005
0.707924,0.12,0.32,0.005
0.671011,0.14,0.32,0.005
0.666151,0.16,0.32,0.005
0.674773,0.18,0.32,0.005
0.659589,0.2,0.32,0.005
0.650679,0.22,0.32,0.005
0.663336,0.24,0.32,0.005
0.620358,0.26,0.32,0.005
0.568886,0.28,0.32,0.005
0.589773,0,0.34,0.005
0.636936,0.02,0.34,0.005
0.702995,0.04,0.34,0.005
0.733141,0.06,0.34,0.005
0.752455,0.08,0.34,0.005
0.752993,0.1,0.34,0.005
0.722073,0.12,0.34,0.005
0.687175,0.14,0.34,0.005
0.691467,0.16,0.34,0.005
0.712181,0.18,0.34,0.005
0.698977,0.2,0.34,0.005
0.679691,0.22,0.34,0.005
0.680373,0.24,0.34,0.005
0.627594,0.26,0.34,0.005
0.57297,0.28,0.34,0.005
0.585264,0,0.36,0.005
0.637846,0.02,0.36,0.005
0.712742,0.04,0.36,0.005
0.746878,0.06,0.36,0.005
0.763993,0.08,0.36,0.005
0.759753,0.1,0.36,0.005
0.724402,0.12,0.36,0.005
0.696198,0.14,0.36,0.005
0.713753,0.16,0.36,0.005
0.742065,0.18,0.36,0.005
0.736404,0.2,0.36,0.005
0.714466,0.22,0.36,0.005
0.693657,0.24,0.36,0.005
0.628125,0.26,0.36,0.005
0.575496,0.28,0.36,0.005
0.579846,0,0.38,0.005
0.633569,0.02,0.38,0.005
0.710613,0.04,0.38,0.005
0.744593,0.06,0.38,0.005
0.754412,0.08,0.38,0.005
0.745186,0.1,0.38,0.005
0.718362,0.12,0.38,0.005
0.702946,0.14,0.38,0.005
0.726323,0.16,0.38,0.005
0.756134,0.18,0.38,0.005
0.757649,0.2,0.38,0.005
0.738287,0.22,0.38,0.005
0.701272,0.24,0.38,0.005
0.625934,0.26,0.38,0.005
0.576188,0.28,0.38,0.005
0.583117,0,0.4,0.005
0.639095,0.02,0.4,0.005
0.71768,0.04,0.4,0.005
0.745805,0.06,0.4,0.005
0.745706,0.08,0.4,0.005
0.735539,0.1,0.4,0.005
0.723875,0.12,0.4,0.005
0.719421,0.14,0.4,0.005
0.739246,0.16,0.4,0.005
0.767275,0.18,0.4,0.005
0.774642,0.2,0.4,0.005
0.759231,0.22,0.4,0.005
0.716352,0.24,0.4,0.005
0.63498,0.26,0.4,0.005
0.584574,0.28,0.4,0.005
0.584504,0,0.42,0.005
0.641411,0.02,0.42,0.005
0.72403,0.04,0.42,0.005
0.749334,0.06,0.42,0.005
0.740249,0.08,0.42,0.005
0.731731,0.1,0.42,0.005
0.729983,0.12,0.42,0.005
0.730979,0.14,0.42,0.005
0.747354,0.16,0.42,0.005
0.772094,0.18,0.42,0.005
0.78266,0.2,0.42,0.005
0.769088,0.22,0.42,0.005
0.722298,0.24,0.42,0.005
0.640309,0.26,0.42,0.005
0.592238,0.28,0.42,0.005
0.575282,0,0.44,0.005
0.629803,0.02,0.44,0.005
0.71651,0.04,0.44,0.005
0.747911,0.06,0.44,0.005
0.736663,0.08,0.44,0.005
0.728654,0.1,0.44,0.005
0.727507,0.12,0.44,0.005
0.727576,0.14,0.44,0.005
0.743479,0.16,0.44,0.005
0.765126,0.18,0.44,0.005
0.775833,0.2,0.44,0.005
0.762232,0.22,0.44,0.005
0.70934,0.24,0.44,0.005
0.629797,0.26,0.44,0.005
0.588251,0.28,0.44,0.005
0.569163,0,0.46,0.005
0.623483,0.02,0.46,0.005
0.710118,0.04,0.46,0.005
0.746812,0.06,0.46,0.005
0.742903,0.08,0.46,0.005
0.733998,0.1,0.46,0.005
0.725566,0.12,0.46,0.005
0.720332,0.14,0.46,0.005
0.735331,0.16,0.46,0.005
0.754876,0.18,0.46,0.005
0.765764,0.2,0.46,0.005
0.75318,0.22,0.46,0.005
0.698763,0.24,0.46,0.005
0.622163,0.26,0.46,0.005
0.583635,0.28,0.46,0.005
0.57123,0,0.48,0.005
0.625867,0.02,0.48,0.005
0.703885,0.04,0.48,0.005
0.738602,0.06,0.48,0.005
0.74684,0.08,0.48,0.005
0.738052,0.1,0.48,0.005
0.72353,0.12,0.48,0.005
0.715306,0.14,0.48,0.005
0.7275,0.16,0.48,0.005
0.744909,0.18,0.48,0.005
0.755321,0.2,0.48,0.005
0.740952,0.22,0.48,0.005
0.689915,0.24,0.48,0.005
0.620137,0.26,0.48,0.005
0.582439,0.28,0.48,0.005
0.585748,0,0.5,0.005
0.637616,0.02,0.5,0.005
0.703408,0.04,0.5,0.005
0.733373,0.06,0.5,0.005
0.750682,0.08,0.5,0.005
0.745042,0.1,0.5,0.005
0.730547,0.12,0.5,0.005
0.722217,0.14,0.5,0.005
0.730814,0.16,0.5,0.005
0.744735,0.18,0.5,0.005
0.751239,0.2,0.5,0.005
0.730434,0.22,0.5,0.005
0.685476,0.24,0.5,0.005
0.626149,0.26,0.5,0.005
0.589053,0.28,0.5,0.005
0.60184,0,0.52,0.005
0.653486,0.02,0.52,0.005
0.716356,0.04,0.52,0.005
0.741423,0.06,0.52,0.005
0.757357,0.08,0.52,0.005
0.754506,0.1,0.52,0.005
0.742519,0.12,0.52,0.005
0.733933,0.14,0.52,0.005
0.737786,0.16,0.52,0.005
0.747024,0.18,0.52,0.005
0.751184,0.2,0.52,0.005
0.729168,0.22,0.52,0.005
0.69478,0.24,0.52,0.005
0.640129,0.26,0.52,0.005
0.597538,0.28,0.52,0.005
0.610658,0,0.54,0.005
0.663995,0.02,0.54,0.005
0.731453,0.04,0.54,0.005
0.752415,0.06,0.54,0.005
0.758529,0.08,0.54,0.005
0.756153,0.1,0.54,0.005
0.74911,0.12,0.54,0.005
0.740027,0.14,0.54,0.005
0.736716,0.16,0.54,0.005
0.740448,0.18,0.54,0.005
0.746202,0.2,0.54,0.005
0.735001,0.22,0.54,0.005
0.713015,0.24,0.54,0.005
0.652891,0.26,0.54,0.005
0.601152,0.28,0.54,0.005
0.616984,0,0.56,0.005
0.672118,0.02,0.56,0.005
0.740842,0.04,0.56,0.005
0.757793,0.06,0.56,0.005
0.757485,0.08,0.56,0.005
0.755849,0.1,0.56,0.005
0.752608,0.12,0.56,0.005
0.741884,0.14,0.56,0.005
0.733873,0.16,0.56,0.005
0.732112,0.18,0.56,0.005
0.739403,0.2,0.56,0.005
0.745405,0.22,0.56,0.005
0.733953,0.24,0.56,0.005
0.663867,0.26,0.56,0.005
0.604745,0.28,0.56,0.005
0.623817,0,0.58,0.005
0.684112,0.02,0.58,0.005
0.753626,0.04,0.58,0.005
0.767233,0.06,0.58,0.005
0.767097,0.08,0.58,0.005
0.765585,0.1,0.58,0.005
0.757666,0.12,0.58,0.005
0.741773,0.14,0.58,0.005
0.737517,0.16,0.58,0.005
0.73656,0.18,0.58,0.005
0.747034,0.2,0.58,0.005
0.767263,0.22,0.58,0.005
0.75873,0.24,0.58,0.005
0.675663,0.26,0.58,0.005
0.609221,0.28,0.58,0.005
0.629533,0,0.6,0.005
0.696203,0.02,0.6,0.005
0.773218,0.04,0.6,0.005
0.789749,0.06,0.6,0.005
0.791278,0.08,0.6,0.005
0.786223,0.1,0.6,0.005
0.766731,0.12,0.6,0.005
0.745348,0.14,0.6,0.005
0.752961,0.16,0.6,0.005
0.762922,0.18,0.6,0.005
0.775827,0.2,0.6,0.005
0.79353,0.22,0.6,0.005
0.776359,0.24,0.6,0.005
0.681903,0.26,0.6,0.005
0.609477,0.28,0.6,0.005
0.630045,0,0.62,0.005
0.702346,0.02,0.62,0.005
0.791182,0.04,0.62,0.005
0.815892,0.06,0.62,0.005
0.818987,0.08,0.62,0.005
0.807919,0.1,0.62,0.005
0.778872,0.12,0.62,0.005
0.758269,0.14,0.62,0.005
0.778633,0.16,0.62,0.005
0.79989,0.18,0.62,0.005
0.809307,0.2,0.62,0.005
0.810854,0.22,0.62,0.005
0.780985,0.24,0.62,0.005
0.680115,0.26,0.62,0.005
0.604588,0.28,0.62,0.005
0.627362,0,0.64,0.005
0.701414,0.02,0.64,0.005
0.797849,0.04,0.64,0.005
0.829949,0.06,0.64,0.005
0.83452,0.08,0.64,0.005
0.818816,0.1,0.64,0.005
0.784851,0.12,0.64,0.005
0.766875,0.14,0.64,0.005
0.794614,0.16,0.64,0.005
0.822963,0.18,0.64,0.005
0.830962,0.2,0.64,0.005
0.821754,0.22,0.64,0.005
0.779028,0.24,0.64,0.005
0.673101,0.26,0.64,0.005
0.598733,0.28,0.64,0.005
0.632621,0,0.66,0.005
0.702105,0.02,0.66,0.005
0.79646,0.04,0.66,0.005
0.829796,0.06,0.66,0.005
0.832925,0.08,0.66,0.005
0.816528,0.1,0.66,0.005
0.781076,0.12,0.66,0.005
0.764132,0.14,0.66,0.005
0.795595,0.16,0.66,0.005
0.829002,0.18,0.66,0.005
0.839587,0.2,0.66,0.005
0.825646,0.22,0.66,0.005
0.773295,0.24,0.66,0.005
0.667344,0.26,0.66,0.005
0.598611,0.28,0.66,0.005
0.64727,0,0.68,0.005
0.713001,0.02,0.68,0.005
0.80059,0.04,0.68,0.005
0.826904,0.06,0.68,0.005
0.824301,0.08,0.68,0.005
0.807563,0.1,0.68,0.005
0.774754,0.12,0.68,0.005
0.762418,0.14,0.68,0.005
0.795592,0.16,0.68,0.005
0.82711,0.18,0.68,0.005
0.83516,0.2,0.68,0.005
0.816336,0.22,0.68,0.005
0.762487,0.24,0.68,0.005
0.665147,0.26,0.68,0.005
0.60392,0.28,0.68,0.005
0.666577,0,0.7,0.005
0.731919,0.02,0.7,0.005
0.814663,0.04,0.7,0.005
0.832461,0.06,0.7,0.005
0.824634,0.08,0.7,0.005
0.805213,0.1,0.7,0.005
0.773664,0.12,0.7,0.005
0.765301,0.14,0.7,0.005
0.795777,0.16,0.7,0.005
0.819626,0.18,0.7,0.005
0.820396,0.2,0.7,0.005
0.796871,0.22,0.7,0.005
0.751896,0.24,0.7,0.005
0.66905,0.26,0.7,0.005
0.612247,0.28,0.7,0.005
0.676745,0,0.72,0.005
0.745544,0.02,0.72,0.005
0.829144,0.04,0.72,0.005
0.842516,0.06,0.72,0.005
0.83389,0.08,0.72,0.005
0.812428,0.1,0.72,0.005
0.78343,0.12,0.72,0.005
0.778695,0.14,0.72,0.005
0.799846,0.16,0.72,0.005
0.812973,0.18,0.72,0.005
0.808107,0.2,0.72,0.005
0.786746,0.22,0.72,0.005
0.76022,0.24,0.72,0.005
0.690355,0.26,0.72,0.005
0.63249,0.28,0.72,0.005
0.67864,0,0.74,0.005
0.749851,0.02,0.74,0.005
0.834174,0.04,0.74,0.005
0.846716,0.06,0.74,0.005
0.840793,0.08,0.74,0.005
0.823105,0.1,0.74,0.005
0.801422,0.12,0.74,0.005
0.800553,0.14,0.74,0.005
0.814885,0.16,0.74,0.005
0.816506,0.18,0.74,0.005
0.806695,0.2,0.74,0.005
0.795639,0.22,0.74,0.005
0.785324,0.24,0.74,0.005
0.720047,0.26,0.74,0.005
0.659611,0.28,0.74,0.005
0.711437,0,0.76,0.005
0.769593,0.02,0.76,0.005
0.837766,0.04,0.76,0.005
0.847661,0.06,0.76,0.005
0.847611,0.08,0.76,0.005
0.844746,0.1,0.76,0.005
0.827722,0.12,0.76,0.005
0.818927,0.14,0.76,0.005
0.832814,0.16,0.76,0.005
0.830681,0.18,0.76,0.005
0.815011,0.2,0.76,0.005
0.810325,0.22,0.76,0.005
0.806532,0.24,0.76,0.005
0.748362,0.26,0.76,0.005
0.694243,0.28,0.76,0.005
0.772211,0,0.78,0.005
0.812675,0.02,0.78,0.005
0.857824,0.04,0.78,0.005
0.863065,0.06,0.78,0.005
0.868959,0.08,0.78,0.005
0.877704,0.1,0.78,0.005
0.862634,0.12,0.78,0.005
0.841515,0.14,0.78,0.005
0.851351,0.16,0.78,0.005
0.854763,0.18,0.78,0.005
0.839418,0.2,0.78,0.005
0.834129,0.22,0.78,0.005
0.832753,0.24,0.78,0.005
0.79193,0.26,0.78,0.005
0.753474,0.28,0.78,0.005
0.827534,0,0.8,0.005
0.859788,0.02,0.8,0.005
0.894191,0.04,0.8,0.005
0.897797,0.06,0.8,0.005
0.903733,0.08,0.8,0.005
0.910466,0.1,0.8,0.005
0.896123,0.12,0.8,0.005
0.874915,0.14,0.8,0.005
0.883491,0.16,0.8,0.005
0.894666,0.18,0.8,0.005
0.888654,0.2,0.8,0.005
0.884302,0.22,0.8,0.005
0.881922,0.24,0.8,0.005
0.850745,0.26,0.8,0.005
0.821597,0.28,0.8,0.005
0.876655,0,0.82,0.005
0.901739,0.02,0.82,0.005
0.92957,0.04,0.82,0.005
0.931445,0.06,0.82,0.005
0.932645,0.08,0.82,0.005
0.935561,0.1,0.82,0.005
0.921967,0.12,0.82,0.005
0.90687,0.14,0.82,0.005
0.92,0.16,0.82,0.005
0.934856,0.18,0.82,0.005
0.935171,0.2,0.82,0.005
0.935458,0.22,0.82,0.005
0.932996,0.24,0.82,0.005
0.902125,0.26,0.82,0.005
0.874757,0.28,0.82,0.005
0.914877,0,0.84,0.005
0.932382,0.02,0.84,0.005
0.952687,0.04,0.84,0.005
0.952312,0.06,0.84,0.005
0.948874,0.08,0.84,0.005
0.948155,0.1,0.84,0.005
0.935333,0.12,0.84,0.005
0.923283,0.14,0.84,0.005
0.936976,0.16,0.84,0.005
0.95196,0.18,0.84,0.005
0.954565,0.2,0.84,0.005
0.959329,0.22,0.84,0.005
0.959744,0.24,0.84,0.005
0.93372,0.26,0.84,0.005
0.911045,0.28,0.84,0.005
0.932804,0,0.86,0.005
0.946235,0.02,0.86,0.005
0.962657,0.04,0.86,0.005
0.962892,0.06,0.86,0.005
0.959751,0.08,0.86,0.005
0.956025,0.1,0.86,0.005
0.944244,0.12,0.86,0.005
0.935865,0.14,0.86,0.005
0.944925,0.16,0.86,0.005
0.957863,0.18,0.86,0.005
0.962259,0.2,0.86,0.005
0.965927,0.22,0.86,0.005
0.965692,0.24,0.86,0.005
0.946507,0.26,0.86,0.005
0.93077,0.28,0.86,0.005
0.943515,0,0.88,0.005
0.951865,0.02,0.88,0.005
0.963973,0.04,0.88,0.005
0.965956,0.06,0.88,0.005
0.966094,0.08,0.88,0.005
0.964888,0.1,0.88,0.005
0.956489,0.12,0.88,0.005
0.951242,0.14,0.88,0.005
0.956791,0.16,0.88,0.005
0.965576,0.18,0.88,0.005
0.966661,0.2,0.88,0.005
0.966338,0.22,0.88,0.005
0.964349,0.24,0.88,0.005
0.951621,0.26,0.88,0.005
0.94274,0.28,0.88,0.005
0.954138,0,0.9,0.005
0.957021,0.02,0.9,0.005
0.963086,0.04,0.9,0.005
0.964727,0.06,0.9,0.005
0.965513,0.08,0.9,0.005
0.967415,0.1,0.9,0.005
0.962256,0.12,0.9,0.005
0.957502,0.14,0.9,0.005
0.962373,0.16,0.9,0.005
0.967732,0.18,0.9,0.005
0.965649,0.2,0.9,0.005
0.964581,0.22,0.9,0.005
0.962903,0.24,0.9,0.005
0.956764,0.26,0.9,0.005
0.953786,0.28,0.9,0.005
0.959102,0,0.92,0.005
0.960145,0.02,0.92,0.005
0.962131,0.04,0.92,0.005
0.961422,0.06,0.92,0.005
0.961039,0.08,0.92,0.005
0.963146,0.1,0.92,0.005
0.960179,0.12,0.92,0.005
0.956326,0.14,0.92,0.005
0.960209,0.16,0.92,0.005
0.963317,0.18,0.92,0.005
0.96113,0.2,0.92,0.005
0.96128,0.22,0.92,0.005
0.961836,0.24,0.92,0.005
0.959872,0.26,0.92,0.005
0.958866,0.28,0.92,0.005
0.962333,0,0.94,0.005
0.963081,0.02,0.94,0.005
0.962973,0.04,0.94,0.005
0.960555,0.06,0.94,0.005
0.958978,0.08,0.94,0.005
0.959612,0.1,0.94,0.005
0.957161,0.12,0.94,0.005
0.953998,0.14,0.94,0.005
0.957157,0.16,0.94,0.005
0.959688,0.18,0.94,0.005
0.958999,0.2,0.94,0.005
0.960371,0.22,0.94,0.005
0.962568,0.24,0.94,0.005
0.962812,0.26,0.94,0.005
0.962233,0.28,0.94,0.005
0.967315,0,0.96,0.005
0.967836,0.02,0.96,0.005
0.967636,0.04,0.96,0.005
0.965374,0.06,0.96,0.005
0.962921,0.08,0.96,0.005
0.961488,0.1,0.96,0.005
0.958325,0.12,0.96,0.005
0.955636,0.14,0.96,0.005
0.958342,0.16,0.96,0.005
0.961643,0.18,0.96,0.005
0.963023,0.2,0.96,0.005
0.965268,0.22,0.96,0.005
0.967329,0.24,0.96,0.005
0.967672,0.26,0.96,0.005
0.967367,0.28,0.96,0.005
0.939769,0,0.98,0.005
0.939542,0.02,0.98,0.005
0.93956,0.04,0.98,0.005
0.938823,0.06,0.98,0.005
0.93714,0.08,0.98,0.005
0.935659,0.1,0.98,0.005
0.93336,0.12,0.98,0.005
0.931858,0.14,0.98,0.005
0.933452,0.16,0.98,0.005
0.936032,0.18,0.98,0.005
0.937551,0.2,0.98,0.005
0.938975,0.22,0.98,0.005
0.939538,0.24,0.98,0.005
0.939526,0.26,0.98,0.005
0.939857,0.28,0.98,0.005
0.909515,0,1,0.005
0.908553,0.02,1,0.005
0.908306,0.04,1,0.005
0.908656,0.06,1,0.005
0.908066,0.08,1,0.005
0.907412,0.1,1,0.005
0.906278,0.12,1,0.005
0.905633,0.14,1,0.005
0.90642,0.16,1,0.005
0.907907,0.18,1,0.005
0.908667,0.2,1,0.005
0.908941,0.22,1,0.005
0.90841,0.24,1,0.005
0.908615,0.26,1,0.005
0.909626,0.28,1,0.005
0.485954,0,0,0.01
0.499536,0.02,0,0.01
0.544191,0.04,0,0.01
0.601507,0.06,0,0.01
0.630593,0.08,0,0.01
0.615731,0.1,0,0.01
0.584066,0.12,0,0.01
0.577152,0.14,0,0.01
0.594456,0.16,0,0.01
0.613464,0.18,0,0.01
0.613359,0.2,0,0.01
0.587447,0.22,0,0.01
0.544038,0.24,0,0.01
0.504004,0.26,0,0.01
0.490321,0.28,0,0.01
0.513138,0,0.02,0.01
0.534418,0.02,0.02,0.01
0.588059,0.04,0.02,0.01
0.641322,0.06,0.02,0.01
0.661258,0.08,0.02,0.01
0.639411,0.1,0.02,0.01
0.601115,0.12,0.02,0.01
0.591862,0.14,0.02,0.01
0.613831,0.16,0.02,0.01
0.639465,0.18,0.02,0.01
0.646872,0.2,0.02,0.01
0.630137,0.22,0.02,0.01
0.590905,0.24,0.02,0.01
0.543781,0.26,0.02,0.01
0.523573,0.28,0.02,0.01
0.567468,0,0.04,0.01
0.614249,0.02,0.04,0.01
0.687406,0.04,0.04,0.01
0.719513,0.06,0.04,0.01
0.71347,0.08,0.04,0.01
0.671914,0.1,0.04,0.01
0.617047,0.12,0.04,0.01
0.601094,0.14,0.04,0.01
0.632777,0.16,0.04,0.01
0.675799,0.18,0.04,0.01
0.701984,0.2,0.04,0.01
0.710314,0.22,0.04,0.01
0.69363,0.24,0.04,0.01
0.633096,0.26,0.04,0.01
0.591863,0.28,0.04,0.01
0.593443,0,0.06,0.01
0.674243,0.02,0.06,0.01
0.770586,0.04,0.06,0.01
0.778494,0.06,0.06,0.01
0.748354,0.08,0.06,0.01
0.687025,0.1,0.06,0.01
0.617798,0.12,0.06,0.01
0.59511,0.14,0.06,0.01
0.633405,0.16,0.06,0.01
0.69425,0.18,0.06,0.01
0.739358,0.2,0.06,0.01
0.768943,0.22,0.06,0.01
0.773341,0.24,0.06,0.01
0.695929,0.26,0.06,0.01
0.628864,0.28,0.06,0.01
0.585057,0,0.08,0.01
0.685783,0.02,0.08,0.01
0.798689,0.04,0.08,0.01
0.798389,0.06,0.08,0.01
0.759079,0.08,0.08,0.01
0.692369,0.1,0.08,0.01
0.619633,0.12,0.08,0.01
0.590107,0.14,0.08,0.01
0.626905,0.16,0.08,0.01
0.696392,0.18,0.08,0.01
0.753203,0.2,0.08,0.01
0.790092,0.22,0.08,0.01
0.793614,0.24,0.08,0.01
0.702243,0.26,0.08,0.01
0.623449,0.28,0.08,0.01
0.568603,0,0.1,0.01
0.671985,0.02,0.1,0.01
0.790915,0.04,0.1,0.01
0.790955,0.06,0.1,0.01
0.745585,0.08,0.1,0.01
0.680851,0.1,0.1,0.01
0.614386,0.12,0.1,0.01
0.580594,0.14,0.1,0.01
0.60776,0.16,0.1,0.01
0.675381,0.18,0.1,0.01
0.740581,0.2,0.1,0.01
0.784024,0.22,0.1,0.01
0.778043,0.24,0.1,0.01
0.681818,0.26,0.1,0.01
0.608074,0.28,0.1,0.01
0.551141,0,0.12,0.01
0.653061,0.02,0.12,0.01
0.777872,0.04,0.12,0.01
0.783749,0.06,0.12,0.01
0.733089,0.08,0.12,0.01
0.665755,0.1,0.12,0.01
0.60666,0.12,0.12,0.01
0.57732,0.14,0.12,0.01
0.595677,0.16,0.12,0.01
0.658479,0.18,0.12,0.01
0.731445,0.2,0.12,0.01
0.781284,0.22,0.12,0.01
0.764694,0.24,0.12,0.01
0.660021,0.26,0.12,0.01
0.589324,0.28,0.12,0.01
0.540431,0,0.14,0.01
0.640066,0.02,0.14,0.01
0.767636,0.04,0.14,0.01
0.781499,0.06,0.14,0.01
0.735504,0.08,0.14,0.01
0.668954,0.1,0.14,0.01
0.610945,0.12,0.14,0.01
0.588325,0.14,0.14,0.01
0.609879,0.16,0.14,0.01
0.669088,0.18,0.14,0.01
0.741685,0.2,0.14,0.01
0.790154,0.22,0.14,0.01
0.764053,0.24,0.14,0.01
0.648316,0.26,0.14,0.01
0.572969,0.28,0.14,0.01
0.531704,0,0.16,0.01
0.628307,0.02,0.16,0.01
0.751736,0.04,0.16,0.01
0.769275,0.06,0.16,0.01
0.733973,0.08,0.16,0.01
0.677657,0.1,0.16,0.01
0.625305,0.12,0.16,0.01
0.610454,0.14,0.16,0.01
0.638541,0.16,0.16,0.01
0.691036,0.18,0.16,0.01
0.754277,0.2,0.16,0.01
0.793764,0.22,0.16,0.01
0.75968,0.24,0.16,0.01
0.639455,0.26,0.16,0.01
0.561168,0.28,0.16,0.01
0.517973,0,0.18,0.01
0.609385,0.02,0.18,0.01
0.726695,0.04,0.18,0.01
0.745357,0.06,0.18,0.01
0.716655,0.08,0.18,0.01
0.672913,0.1,0.18,0.01
0.635996,0.12,0.18,0.01
0.628851,0.14,0.18,0.01
0.656523,0.16,0.18,0.01
0.703318,0.18,0.18,0.01
0.756546,0.2,0.18,0.01
0.786085,0.22,0.18,0.01
0.74432,0.24,0.18,0.01
0.623254,0.26,0.18,0.01
0.546883,0.28,0.18,0.01
0.510771,0,0.2,0.01
0.590602,0.02,0.2,0.01
0.699392,0.04,0.2,0.01
0.72188,0.06,0.2,0.01
0.697811,0.08,0.2,0.01
0.665796,0.1,0.2,0.01
0.641054,0.12,0.2,0.01
0.636319,0.14,0.2,0.01
0.662641,0.16,0.2,0.01
0.706745,0.18,0.2,0.01
0.751301,0.2,0.2,0.01
0.773485,0.22,0.2,0.01
0.723182,0.24,0.2,0.01
0.602938,0.26,0.2,0.01
0.533992,0.28,0.2,0.01
0.517127,0,0.22,0.01
0.585488,0.02,0.22,0.01
0.684166,0.04,0.22,0.01
0.711164,0.06,0.22,0.01
0.692395,0.08,0.22,0.01
0.665506,0.1,0.22,0.01
0.644445,0.12,0.22,0.01
0.639612,0.14,0.22,0.01
0.662536,0.16,0.22,0.01
0.700997,0.18,0.22,0.01
0.739905,0.2,0.22,0.01
0.759244,0.22,0.22,0.01
0.706715,0.24,0.22,0.01
0.591977,0.26,0.22,0.01
0.530525,0.28,0.22,0.01
0.527391,0,0.24,0.01
0.592287,0.02,0.24,0.01
0.686573,0.04,0.24,0.01
0.71568,0.06,0.24,0.01
0.699631,0.08,0.24,0.01
0.673408,0.1,0.24,0.01
0.65295,0.12,0.24,0.01
0.641845,0.14,0.24,0.01
0.653741,0.16,0.24,0.01
0.683367,0.18,0.24,0.01
0.721415,0.2,0.24,0.01
0.744169,0.22,0.24,0.01
0.696989,0.24,0.24,0.01
0.589395,0.26,0.24,0.01
0.530312,0.28,0.24,0.01
0.536846,0,0.26,0.01
0.597875,0.02,0.26,0.01
0.689294,0.04,0.26,0.01
0.721962,0.06,0.26,0.01
0.709829,0.08,0.26,0.01
0.688169,0.1,0.26,0.01
0.668087,0.12,0.26,0.01
0.647925,0.14,0.26,0.01
0.647335,0.16,0.26,0.01
0.663881,0.18,0.26,0.01
0.69827,0.2,0.26,0.01
0.725159,0.22,0.26,0.01
0.68767,0.24,0.26,0.01
0.587604,0.26,0.26,0.01
0.527333,0.28,0.26,0.01
0.549213,0,0.28,0.01
0.599524,0.02,0.28,0.01
0.682215,0.04,0.28,0.01
0.719886,0.06,0.28,0.01
0.715366,0.08,0.28,0.01
0.701751,0.1,0.28,0.01
0.680544,0.12,0.28,0.01
0.65421,0.14,0.28,0.01
0.650315,0.16,0.28,0.01
0.654694,0.18,0.28,0.01
0.674374,0.2,0.28,0.01
0.699361,0.22,0.28,0.01
0.677632,0.24,0.28,0.01
0.589982,0.26,0.28,0.01
0.528707,0.28,0.28,0.01
