alpha.air_average,Points:0,Points:1,Points:2
0.879926,0.12,0.73,0.015
0.875201,0.13,0.73,0.015
0.86479,0.14,0.73,0.015
0.860709,0.15,0.73,0.015
0.858732,0.16,0.73,0.015
0.844411,0.17,0.73,0.015
0.833207,0.18,0.73,0.015
0.842254,0.19,0.73,0.015
0.856445,0.2,0.73,0.015
0.863927,0.21,0.73,0.015
0.865698,0.22,0.73,0.015
0.865036,0.23,0.73,0.015
0.856023,0.24,0.73,0.015
0.81402,0.25,0.73,0.015
0.718321,0.26,0.73,0.015
0.60846,0.27,0.73,0.015
0.560896,0.28,0.73,0.015
0.60129,0,0.74,0.015
0.654348,0.01,0.74,0.015
0.760209,0.02,0.74,0.015
0.829427,0.03,0.74,0.015
0.846915,0.04,0.74,0.015
0.844528,0.05,0.74,0.015
0.83914,0.06,0.74,0.015
0.838332,0.07,0.74,0.015
0.843397,0.08,0.74,0.015
0.851578,0.09,0.74,0.015
0.858497,0.1,0.74,0.015
0.865382,0.11,0.74,0.015
0.87012,0.12,0.74,0.015
0.864802,0.13,0.74,0.015
0.852636,0.14,0.74,0.015
0.845349,0.15,0.74,0.015
0.840689,0.16,0.74,0.015
0.827917,0.17,0.74,0.015
0.819263,0.18,0.74,0.015
0.828783,0.19,0.74,0.015
0.842458,0.2,0.74,0.015
0.846993,0.21,0.74,0.015
0.850526,0.22,0.74,0.015
0.856799,0.23,0.74,0.015
0.848987,0.24,0.74,0.015
0.807356,0.25,0.74,0.015
0.719508,0.26,0.74,0.015
0.610587,0.27,0.74,0.015
0.558386,0.28,0.74,0.015
0.62365,0,0.75,0.015
0.673688,0.01,0.75,0.015
0.771225,0.02,0.75,0.015
0.833045,0.03,0.75,0.015
0.84778,0.04,0.75,0.015
0.844908,0.05,0.75,0.015
0.840129,0.06,0.75,0.015
0.838478,0.07,0.75,0.015
0.83807,0.08,0.75,0.015
0.838862,0.09,0.75,0.015
0.841932,0.1,0.75,0.015
0.849369,0.11,0.75,0.015
0.856025,0.12,0.75,0.015
0.853537,0.13,0.75,0.015
0.842256,0.14,0.75,0.015
0.834222,0.15,0.75,0.015
0.828947,0.16,0.75,0.015
0.817233,0.17,0.75,0.015
0.81012,0.18,0.75,0.015
0.816628,0.19,0.75,0.015
0.829132,0.2,0.75,0.015
0.838402,0.21,0.75,0.015
0.847901,0.22,0.75,0.015
0.854699,0.23,0.75,0.015
0.842275,0.24,0.75,0.015
0.802953,0.25,0.75,0.015
0.725812,0.26,0.75,0.015
0.626856,0.27,0.75,0.015
0.5789,0.28,0.75,0.015
0.632999,0,0.76,0.015
0.686792,0.01,0.76,0.015
0.785789,0.02,0.76,0.015
0.843502,0.03,0.76,0.015
0.856132,0.04,0.76,0.015
0.853668,0.05,0.76,0.015
0.84879,0.06,0.76,0.015
0.843686,0.07,0.76,0.015
0.835954,0.08,0.76,0.015
0.827662,0.09,0.76,0.015
0.824878,0.1,0.76,0.015
0.829398,0.11,0.76,0.015
0.834141,0.12,0.76,0.015
0.83391,0.13,0.76,0.015
0.827394,0.14,0.76,0.015
0.821473,0.15,0.76,0.015
0.818178,0.16,0.76,0.015
0.813341,0.17,0.76,0.015
0.809875,0.18,0.76,0.015
0.813394,0.19,0.76,0.015
0.826977,0.2,0.76,0.015
0.842908,0.21,0.76,0.015
0.854465,0.22,0.76,0.015
0.85484,0.23,0.76,0.015
0.838434,0.24,0.76,0.015
0.804555,0.25,0.76,0.015
0.739194,0.26,0.76,0.015
0.654293,0.27,0.76,0.015
0.613441,0.28,0.76,0.015
0.632009,0,0.77,0.015
0.693111,0.01,0.77,0.015
0.798976,0.02,0.77,0.015
0.856225,0.03,0.77,0.015
0.869248,0.04,0.77,0.015
0.866967,0.05,0.77,0.015
0.861225,0.06,0.77,0.015
0.85491,0.07,0.77,0.015
0.845023,0.08,0.77,0.015
0.83176,0.09,0.77,0.015
0.821321,0.1,0.77,0.015
0.816931,0.11,0.77,0.015
0.817377,0.12,0.77,0.015
0.818969,0.13,0.77,0.015
0.816162,0.14,0.77,0.015
0.813506,0.15,0.77,0.015
0.817397,0.16,0.77,0.015
0.820298,0.17,0.77,0.015
0.81676,0.18,0.77,0.015
0.818881,0.19,0.77,0.015
0.835823,0.2,0.77,0.015
0.854142,0.21,0.77,0.015
0.860341,0.22,0.77,0.015
0.853253,0.23,0.77,0.015
0.83548,0.24,0.77,0.015
0.807566,0.25,0.77,0.015
0.752278,0.26,0.77,0.015
0.674842,0.27,0.77,0.015
0.635892,0.28,0.77,0.015
0.635745,0,0.78,0.015
0.700751,0.01,0.78,0.015
0.809345,0.02,0.78,0.015
0.867073,0.03,0.78,0.015
0.882494,0.04,0.78,0.015
0.881565,0.05,0.78,0.015
0.876615,0.06,0.78,0.015
0.871096,0.07,0.78,0.015
0.86301,0.08,0.78,0.015
0.850629,0.09,0.78,0.015
0.837881,0.1,0.78,0.015
0.829627,0.11,0.78,0.015
0.828389,0.12,0.78,0.015
0.829314,0.13,0.78,0.015
0.823864,0.14,0.78,0.015
0.82243,0.15,0.78,0.015
0.831986,0.16,0.78,0.015
0.834726,0.17,0.78,0.015
0.828376,0.18,0.78,0.015
0.830912,0.19,0.78,0.015
0.847556,0.2,0.78,0.015
0.862256,0.21,0.78,0.015
0.862101,0.22,0.78,0.015
0.850674,0.23,0.78,0.015
0.833146,0.24,0.78,0.015
0.810058,0.25,0.78,0.015
0.760016,0.26,0.78,0.015
0.686563,0.27,0.78,0.015
0.650047,0.28,0.78,0.015
0.664846,0,0.79,0.015
0.726273,0.01,0.79,0.015
0.826529,0.02,0.79,0.015
0.880424,0.03,0.79,0.015
0.897012,0.04,0.79,0.015
0.896397,0.05,0.79,0.015
0.891374,0.06,0.79,0.015
0.885874,0.07,0.79,0.015
0.879221,0.08,0.79,0.015
0.870045,0.09,0.79,0.015
0.862038,0.1,0.79,0.015
0.858907,0.11,0.79,0.015
0.858283,0.12,0.79,0.015
0.855477,0.13,0.79,0.015
0.846142,0.14,0.79,0.015
0.842619,0.15,0.79,0.015
0.849834,0.16,0.79,0.015
0.851664,0.17,0.79,0.015
0.848324,0.18,0.79,0.015
0.848583,0.19,0.79,0.015
0.855187,0.2,0.79,0.015
0.861623,0.21,0.79,0.015
0.859646,0.22,0.79,0.015
0.850319,0.23,0.79,0.015
0.836364,0.24,0.79,0.015
0.818045,0.25,0.79,0.015
0.774288,0.26,0.79,0.015
0.705978,0.27,0.79,0.015
0.671124,0.28,0.79,0.015
0.714602,0,0.8,0.015
0.768646,0.01,0.8,0.015
0.854198,0.02,0.8,0.015
0.90085,0.03,0.8,0.015
0.917183,0.04,0.8,0.015
0.915995,0.05,0.8,0.015
0.909699,0.06,0.8,0.015
0.902496,0.07,0.8,0.015
0.895488,0.08,0.8,0.015
0.888648,0.09,0.8,0.015
0.884075,0.1,0.8,0.015
0.881998,0.11,0.8,0.015
0.879387,0.12,0.8,0.015
0.874096,0.13,0.8,0.015
0.865062,0.14,0.8,0.015
0.861836,0.15,0.8,0.015
0.866751,0.16,0.8,0.015
0.869645,0.17,0.8,0.015
0.869804,0.18,0.8,0.015
0.866706,0.19,0.8,0.015
0.862832,0.2,0.8,0.015
0.861937,0.21,0.8,0.015
0.861307,0.22,0.8,0.015
0.857968,0.23,0.8,0.015
0.851086,0.24,0.8,0.015
0.839152,0.25,0.8,0.015
0.80828,0.26,0.8,0.015
0.747734,0.27,0.8,0.015
0.71051,0.28,0.8,0.015
0.758297,0,0.81,0.015
0.804514,0.01,0.81,0.015
0.875997,0.02,0.81,0.015
0.915702,0.03,0.81,0.015
0.932545,0.04,0.81,0.015
0.934025,0.05,0.81,0.015
0.929466,0.06,0.81,0.015
0.922581,0.07,0.81,0.015
0.91619,0.08,0.81,0.015
0.910804,0.09,0.81,0.015
0.905881,0.1,0.81,0.015
0.900194,0.11,0.81,0.015
0.893738,0.12,0.81,0.015
0.88654,0.13,0.81,0.015
0.878951,0.14,0.81,0.015
0.878502,0.15,0.81,0.015
0.883907,0.16,0.81,0.015
0.885158,0.17,0.81,0.015
0.883162,0.18,0.81,0.015
0.879553,0.19,0.81,0.015
0.875576,0.2,0.81,0.015
0.874847,0.21,0.81,0.015
0.8768,0.22,0.81,0.015
0.877593,0.23,0.81,0.015
0.876434,0.24,0.81,0.015
0.872713,0.25,0.81,0.015
0.857909,0.26,0.81,0.015
0.805867,0.27,0.81,0.015
0.765779,0.28,0.81,0.015
0.791984,0,0.82,0.015
0.829749,0.01,0.82,0.015
0.888559,0.02,0.82,0.015
0.921237,0.03,0.82,0.015
0.937306,0.04,0.82,0.015
0.941882,0.05,0.82,0.015
0.939991,0.06,0.82,0.015
0.936224,0.07,0.82,0.015
0.932461,0.08,0.82,0.015
0.927773,0.09,0.82,0.015
0.921867,0.1,0.82,0.015
0.915921,0.11,0.82,0.015
0.91026,0.12,0.82,0.015
0.904428,0.13,0.82,0.015
0.899199,0.14,0.82,0.015
0.899667,0.15,0.82,0.015
0.904337,0.16,0.82,0.015
0.905568,0.17,0.82,0.015
0.903429,0.18,0.82,0.015
0.900922,0.19,0.82,0.015
0.89932,0.2,0.82,0.015
0.899173,0.21,0.82,0.015
0.901571,0.22,0.82,0.015
0.904221,0.23,0.82,0.015
0.908357,0.24,0.82,0.015
0.914881,0.25,0.82,0.015
0.905514,0.26,0.82,0.015
0.85609,0.27,0.82,0.015
0.81915,0.28,0.82,0.015
0.828677,0,0.83,0.015
0.856708,0.01,0.83,0.015
0.902014,0.02,0.83,0.015
0.926452,0.03,0.83,0.015
0.938907,0.04,0.83,0.015
0.945365,0.05,0.83,0.015
0.945106,0.06,0.83,0.015
0.94237,0.07,0.83,0.015
0.939617,0.08,0.83,0.015
0.935549,0.09,0.83,0.015
0.93089,0.1,0.83,0.015
0.928349,0.11,0.83,0.015
0.92751,0.12,0.83,0.015
0.927114,0.13,0.83,0.015
0.926578,0.14,0.83,0.015
0.927352,0.15,0.83,0.015
0.930428,0.16,0.83,0.015
0.933152,0.17,0.83,0.015
0.933835,0.18,0.83,0.015
0.933347,0.19,0.83,0.015
0.931948,0.2,0.83,0.015
0.929844,0.21,0.83,0.015
0.93024,0.22,0.83,0.015
0.933779,0.23,0.83,0.015
0.941584,0.24,0.83,0.015
0.950102,0.25,0.83,0.015
0.933581,0.26,0.83,0.015
0.885727,0.27,0.83,0.015
0.857264,0.28,0.83,0.015
0.865889,0,0.84,0.015
0.88494,0.01,0.84,0.015
0.917217,0.02,0.84,0.015
0.934039,0.03,0.84,0.015
0.942339,0.04,0.84,0.015
0.95005,0.05,0.84,0.015
0.952528,0.06,0.84,0.015
0.950741,0.07,0.84,0.015
0.94811,0.08,0.84,0.015
0.945281,0.09,0.84,0.015
0.943694,0.1,0.84,0.015
0.94454,0.11,0.84,0.015
0.946478,0.12,0.84,0.015
0.948289,0.13,0.84,0.015
0.94941,0.14,0.84,0.015
0.950406,0.15,0.84,0.015
0.95246,0.16,0.84,0.015
0.954177,0.17,0.84,0.015
0.955322,0.18,0.84,0.015
0.956087,0.19,0.84,0.015
0.956163,0.2,0.84,0.015
0.956005,0.21,0.84,0.015
0.956337,0.22,0.84,0.015
0.9592,0.23,0.84,0.015
0.965069,0.24,0.84,0.015
0.967345,0.25,0.84,0.015
0.945177,0.26,0.84,0.015
0.902992,0.27,0.84,0.015
0.881696,0.28,0.84,0.015
0.897382,0,0.85,0.015
0.91177,0.01,0.85,0.015
0.936008,0.02,0.85,0.015
0.946038,0.03,0.85,0.015
0.948814,0.04,0.85,0.015
0.955038,0.05,0.85,0.015
0.959589,0.06,0.85,0.015
0.960521,0.07,0.85,0.015
0.960118,0.08,0.85,0.015
0.95998,0.09,0.85,0.015
0.960768,0.1,0.85,0.015
0.961719,0.11,0.85,0.015
0.962989,0.12,0.85,0.015
0.96388,0.13,0.85,0.015
0.963761,0.14,0.85,0.015
0.963999,0.15,0.85,0.015
0.965187,0.16,0.85,0.015
0.966372,0.17,0.85,0.015
0.967675,0.18,0.85,0.015
0.968989,0.19,0.85,0.015
0.970213,0.2,0.85,0.015
0.971858,0.21,0.85,0.015
0.973278,0.22,0.85,0.015
0.974851,0.23,0.85,0.015
0.977089,0.24,0.85,0.015
0.975451,0.25,0.85,0.015
0.954195,0.26,0.85,0.015
0.918024,0.27,0.85,0.015
0.900228,0.28,0.85,0.015
0.919992,0,0.86,0.015
0.9319,0.01,0.86,0.015
0.953576,0.02,0.86,0.015
0.96151,0.03,0.86,0.015
0.960074,0.04,0.86,0.015
0.962595,0.05,0.86,0.015
0.965707,0.06,0.86,0.015
0.967383,0.07,0.86,0.015
0.968968,0.08,0.86,0.015
0.97115,0.09,0.86,0.015
0.972522,0.1,0.86,0.015
0.972226,0.11,0.86,0.015
0.972727,0.12,0.86,0.015
0.973502,0.13,0.86,0.015
0.973124,0.14,0.86,0.015
0.972914,0.15,0.86,0.015
0.97343,0.16,0.86,0.015
0.974689,0.17,0.86,0.015
0.976474,0.18,0.86,0.015
0.978252,0.19,0.86,0.015
0.97957,0.2,0.86,0.015
0.980918,0.21,0.86,0.015
0.982068,0.22,0.86,0.015
0.982464,0.23,0.86,0.015
0.982605,0.24,0.86,0.015
0.979908,0.25,0.86,0.015
0.962724,0.26,0.86,0.015
0.931739,0.27,0.86,0.015
0.915173,0.28,0.86,0.015
0.934014,0,0.87,0.015
0.942618,0.01,0.87,0.015
0.961786,0.02,0.87,0.015
0.972895,0.03,0.87,0.015
0.973127,0.04,0.87,0.015
0.973267,0.05,0.87,0.015
0.973988,0.06,0.87,0.015
0.97462,0.07,0.87,0.015
0.97586,0.08,0.87,0.015
0.977528,0.09,0.87,0.015
0.977762,0.1,0.87,0.015
0.976784,0.11,0.87,0.015
0.977145,0.12,0.87,0.015
0.977841,0.13,0.87,0.015
0.977655,0.14,0.87,0.015
0.977836,0.15,0.87,0.015
0.978531,0.16,0.87,0.015
0.979747,0.17,0.87,0.015
0.981386,0.18,0.87,0.015
0.982861,0.19,0.87,0.015
0.983925,0.2,0.87,0.015
0.984854,0.21,0.87,0.015
0.985434,0.22,0.87,0.015
0.985464,0.23,0.87,0.015
0.985368,0.24,0.87,0.015
0.9832,0.25,0.87,0.015
0.970059,0.26,0.87,0.015
0.943771,0.27,0.87,0.015
0.928505,0.28,0.87,0.015
0.945914,0,0.88,0.015
0.951058,0.01,0.88,0.015
0.965248,0.02,0.88,0.015
0.977381,0.03,0.88,0.015
0.980687,0.04,0.88,0.015
0.980875,0.05,0.88,0.015
0.980815,0.06,0.88,0.015
0.98075,0.07,0.88,0.015
0.980961,0.08,0.88,0.015
0.981326,0.09,0.88,0.015
0.980794,0.1,0.88,0.015
0.980023,0.11,0.88,0.015
0.980387,0.12,0.88,0.015
0.980671,0.13,0.88,0.015
0.980527,0.14,0.88,0.015
0.981052,0.15,0.88,0.015
0.982046,0.16,0.88,0.015
0.983284,0.17,0.88,0.015
0.984549,0.18,0.88,0.015
0.985489,0.19,0.88,0.015
0.986315,0.2,0.88,0.015
0.987101,0.21,0.88,0.015
0.987498,0.22,0.88,0.015
0.987498,0.23,0.88,0.015
0.987472,0.24,0.88,0.015
0.985767,0.25,0.88,0.015
0.975063,0.26,0.88,0.015
0.952923,0.27,0.88,0.015
0.939761,0.28,0.88,0.015
0.957854,0,0.89,0.015
0.96035,0.01,0.89,0.015
0.969115,0.02,0.89,0.015
0.978398,0.03,0.89,0.015
0.982243,0.04,0.89,0.015
0.983013,0.05,0.89,0.015
0.982901,0.06,0.89,0.015
0.982747,0.07,0.89,0.015
0.982718,0.08,0.89,0.015
0.982829,0.09,0.89,0.015
0.982683,0.1,0.89,0.015
0.982746,0.11,0.89,0.015
0.983353,0.12,0.89,0.015
0.983617,0.13,0.89,0.015
0.983723,0.14,0.89,0.015
0.984315,0.15,0.89,0.015
0.98505,0.16,0.89,0.015
0.985768,0.17,0.89,0.015
0.986374,0.18,0.89,0.015
0.986823,0.19,0.89,0.015
0.987505,0.2,0.89,0.015
0.988268,0.21,0.89,0.015
0.988598,0.22,0.89,0.015
0.988612,0.23,0.89,0.015
0.988546,0.24,0.89,0.015
0.986596,0.25,0.89,0.015
0.976236,0.26,0.89,0.015
0.957088,0.27,0.89,0.015
0.946394,0.28,0.89,0.015
0.966802,0,0.9,0.015
0.967893,0.01,0.9,0.015
0.972742,0.02,0.9,0.015
0.978721,0.03,0.9,0.015
0.98183,0.04,0.9,0.015
0.98263,0.05,0.9,0.015
0.982363,0.06,0.9,0.015
0.9821,0.07,0.9,0.015
0.982175,0.08,0.9,0.015
0.982496,0.09,0.9,0.015
0.982808,0.1,0.9,0.015
0.98329,0.11,0.9,0.015
0.983856,0.12,0.9,0.015
0.984073,0.13,0.9,0.015
0.984303,0.14,0.9,0.015
0.984824,0.15,0.9,0.015
0.98523,0.16,0.9,0.015
0.985431,0.17,0.9,0.015
0.985633,0.18,0.9,0.015
0.985915,0.19,0.9,0.015
0.98653,0.2,0.9,0.015
0.987266,0.21,0.9,0.015
0.987596,0.22,0.9,0.015
0.98769,0.23,0.9,0.015
0.987455,0.24,0.9,0.015
0.984736,0.25,0.9,0.015
0.974558,0.26,0.9,0.015
0.95986,0.27,0.9,0.015
0.952893,0.28,0.9,0.015
0.970765,0,0.91,0.015
0.971677,0.01,0.91,0.015
0.975083,0.02,0.91,0.015
0.979094,0.03,0.91,0.015
0.98117,0.04,0.91,0.015
0.981563,0.05,0.91,0.015
0.980997,0.06,0.91,0.015
0.980458,0.07,0.91,0.015
0.980561,0.08,0.91,0.015
0.981071,0.09,0.91,0.015
0.981507,0.1,0.91,0.015
0.981864,0.11,0.91,0.015
0.982108,0.12,0.91,0.015
0.982238,0.13,0.91,0.015
0.982523,0.14,0.91,0.015
0.98284,0.15,0.91,0.015
0.982951,0.16,0.91,0.015
0.982965,0.17,0.91,0.015
0.983182,0.18,0.91,0.015
0.983573,0.19,0.91,0.015
0.984173,0.2,0.91,0.015
0.984832,0.21,0.91,0.015
0.985222,0.22,0.91,0.015
0.985422,0.23,0.91,0.015
0.984905,0.24,0.91,0.015
0.981353,0.25,0.91,0.015
0.972901,0.26,0.91,0.015
0.964468,0.27,0.91,0.015
0.961506,0.28,0.91,0.015
0.971999,0,0.92,0.015
0.97318,0.01,0.92,0.015
0.977167,0.02,0.92,0.015
0.981506,0.03,0.92,0.015
0.982917,0.04,0.92,0.015
0.982304,0.05,0.92,0.015
0.981117,0.06,0.92,0.015
0.98007,0.07,0.92,0.015
0.980083,0.08,0.92,0.015
0.980816,0.09,0.92,0.015
0.981337,0.1,0.92,0.015
0.981525,0.11,0.92,0.015
0.981531,0.12,0.92,0.015
0.981674,0.13,0.92,0.015
0.98199,0.14,0.92,0.015
0.982009,0.15,0.92,0.015
0.981751,0.16,0.92,0.015
0.981599,0.17,0.92,0.015
0.981824,0.18,0.92,0.015
0.982278,0.19,0.92,0.015
0.982815,0.2,0.92,0.015
0.983306,0.21,0.92,0.015
0.983649,0.22,0.92,0.015
0.983826,0.23,0.92,0.015
0.98314,0.24,0.92,0.015
0.979386,0.25,0.92,0.015
0.972999,0.26,0.92,0.015
0.969077,0.27,0.92,0.015
0.968479,0.28,0.92,0.015
0.973143,0,0.93,0.015
0.974006,0.01,0.93,0.015
0.979463,0.02,0.93,0.015
0.986263,0.03,0.93,0.015
0.988132,0.04,0.93,0.015
0.987045,0.05,0.93,0.015
0.985305,0.06,0.93,0.015
0.983439,0.07,0.93,0.015
0.982738,0.08,0.93,0.015
0.98358,0.09,0.93,0.015
0.984425,0.1,0.93,0.015
0.984645,0.11,0.93,0.015
0.984873,0.12,0.93,0.015
0.985129,0.13,0.93,0.015
0.985125,0.14,0.93,0.015
0.984748,0.15,0.93,0.015
0.984164,0.16,0.93,0.015
0.983742,0.17,0.93,0.015
0.983677,0.18,0.93,0.015
0.983884,0.19,0.93,0.015
0.984129,0.2,0.93,0.015
0.984282,0.21,0.93,0.015
0.984366,0.22,0.93,0.015
0.984419,0.23,0.93,0.015
0.984092,0.24,0.93,0.015
0.98149,0.25,0.93,0.015
0.975651,0.26,0.93,0.015
0.971862,0.27,0.93,0.015
0.971639,0.28,0.93,0.015
0.975569,0,0.94,0.015
0.975664,0.01,0.94,0.015
0.982281,0.02,0.94,0.015
0.99113,0.03,0.94,0.015
0.993457,0.04,0.94,0.015
0.992943,0.05,0.94,0.015
0.991607,0.06,0.94,0.015
0.989567,0.07,0.94,0.015
0.987771,0.08,0.94,0.015
0.987708,0.09,0.94,0.015
0.988675,0.1,0.94,0.015
0.989481,0.11,0.94,0.015
0.990389,0.12,0.94,0.015
0.990902,0.13,0.94,0.015
0.990656,0.14,0.94,0.015
0.990103,0.15,0.94,0.015
0.989425,0.16,0.94,0.015
0.988891,0.17,0.94,0.015
0.98866,0.18,0.94,0.015
0.988648,0.19,0.94,0.015
0.98851,0.2,0.94,0.015
0.98825,0.21,0.94,0.015
0.988044,0.22,0.94,0.015
0.988032,0.23,0.94,0.015
0.988377,0.24,0.94,0.015
0.98749,0.25,0.94,0.015
0.98145,0.26,0.94,0.015
0.975579,0.27,0.94,0.015
0.974602,0.28,0.94,0.015
0.981372,0,0.95,0.015
0.981295,0.01,0.95,0.015
0.986814,0.02,0.95,0.015
0.99418,0.03,0.95,0.015
0.996064,0.04,0.95,0.015
0.996005,0.05,0.95,0.015
0.995503,0.06,0.95,0.015
0.9944,0.07,0.95,0.015
0.992857,0.08,0.95,0.015
0.992096,0.09,0.95,0.015
0.99259,0.1,0.95,0.015
0.993505,0.11,0.95,0.015
0.994373,0.12,0.95,0.015
0.994774,0.13,0.95,0.015
0.994573,0.14,0.95,0.015
0.994186,0.15,0.95,0.015
0.993778,0.16,0.95,0.015
0.993567,0.17,0.95,0.015
0.993616,0.18,0.95,0.015
0.993707,0.19,0.95,0.015
0.993497,0.2,0.95,0.015
0.993142,0.21,0.95,0.015
0.992908,0.22,0.95,0.015
0.992935,0.23,0.95,0.015
0.993384,0.24,0.95,0.015
0.993205,0.25,0.95,0.015
0.988806,0.26,0.95,0.015
0.983017,0.27,0.95,0.015
0.981129,0.28,0.95,0.015
0.989401,0,0.96,0.015
0.989594,0.01,0.96,0.015
0.992147,0.02,0.96,0.015
0.995521,0.03,0.96,0.015
0.996614,0.04,0.96,0.015
0.996614,0.05,0.96,0.015
0.996489,0.06,0.96,0.015
0.996304,0.07,0.96,0.015
0.995936,0.08,0.96,0.015
0.995567,0.09,0.96,0.015
0.995555,0.1,0.96,0.015
0.995774,0.11,0.96,0.015
0.995918,0.12,0.96,0.015
0.995908,0.13,0.96,0.015
0.995754,0.14,0.96,0.015
0.995602,0.15,0.96,0.015
0.995571,0.16,0.96,0.015
0.995757,0.17,0.96,0.015
0.996089,0.18,0.96,0.015
0.996297,0.19,0.96,0.015
0.996221,0.2,0.96,0.015
0.996035,0.21,0.96,0.015
0.995931,0.22,0.96,0.015
0.995949,0.23,0.96,0.015
0.995987,0.24,0.96,0.015
0.995705,0.25,0.96,0.015
0.993959,0.26,0.96,0.015
0.990519,0.27,0.96,0.015
0.988552,0.28,0.96,0.015
0.994333,0,0.97,0.015
0.994705,0.01,0.97,0.015
0.995508,0.02,0.97,0.015
0.996268,0.03,0.97,0.015
0.996641,0.04,0.97,0.015
0.996614,0.05,0.97,0.015
0.996545,0.06,0.97,0.015
0.996641,0.07,0.97,0.015
0.996791,0.08,0.97,0.015
0.996747,0.09,0.97,0.015
0.996602,0.1,0.97,0.015
0.996486,0.11,0.97,0.015
0.996334,0.12,0.97,0.015
0.99623,0.13,0.97,0.015
0.996182,0.14,0.97,0.015
0.996213,0.15,0.97,0.015
0.996395,0.16,0.97,0.015
0.9967,0.17,0.97,0.015
0.997034,0.18,0.97,0.015
0.997211,0.19,0.97,0.015
0.997181,0.2,0.97,0.015
0.997051,0.21,0.97,0.015
0.996929,0.22,0.97,0.015
0.99681,0.23,0.97,0.015
0.99656,0.24,0.97,0.015
0.996182,0.25,0.97,0.015
0.995566,0.26,0.97,0.015
0.993973,0.27,0.97,0.015
0.992795,0.28,0.97,0.015
0.995704,0,0.98,0.015
0.996155,0.01,0.98,0.015
0.996627,0.02,0.98,0.015
0.996645,0.03,0.98,0.015
0.99667,0.04,0.98,0.015
0.996662,0.05,0.98,0.015
0.996595,0.06,0.98,0.015
0.996633,0.07,0.98,0.015
0.99679,0.08,0.98,0.015
0.996864,0.09,0.98,0.015
0.996785,0.1,0.98,0.015
0.996673,0.11,0.98,0.015
0.99662,0.12,0.98,0.015
0.996691,0.13,0.98,0.015
0.996825,0.14,0.98,0.015
0.996987,0.15,0.98,0.015
0.997194,0.16,0.98,0.015
0.997419,0.17,0.98,0.015
0.997632,0.18,0.98,0.015
0.997739,0.19,0.98,0.015
0.997694,0.2,0.98,0.015
0.997518,0.21,0.98,0.015
0.997266,0.22,0.98,0.015
0.996971,0.23,0.98,0.015
0.996612,0.24,0.98,0.015
0.996214,0.25,0.98,0.015
0.995774,0.26,0.98,0.015
0.995199,0.27,0.98,0.015
0.994864,0.28,0.98,0.015
0.996331,0,0.99,0.015
0.996715,0.01,0.99,0.015
0.99701,0.02,0.99,0.015
0.996806,0.03,0.99,0.015
0.996694,0.04,0.99,0.015
0.996796,0.05,0.99,0.015
0.996874,0.06,0.99,0.015
0.996846,0.07,0.99,0.015
0.996861,0.08,0.99,0.015
0.996887,0.09,0.99,0.015
0.996836,0.1,0.99,0.015
0.996789,0.11,0.99,0.015
0.996897,0.12,0.99,0.015
0.997162,0.13,0.99,0.015
0.997463,0.14,0.99,0.015
0.997706,0.15,0.99,0.015
0.997879,0.16,0.99,0.015
0.998011,0.17,0.99,0.015
0.998128,0.18,0.99,0.015
0.998182,0.19,0.99,0.015
0.998126,0.2,0.99,0.015
0.997935,0.21,0.99,0.015
0.997615,0.22,0.99,0.015
0.997244,0.23,0.99,0.015
0.996904,0.24,0.99,0.015
0.996595,0.25,0.99,0.015
0.996293,0.26,0.99,0.015
0.996206,0.27,0.99,0.015
0.996268,0.28,0.99,0.015
0.99663,0,1,0.015
0.996956,0.01,1,0.015
0.997148,0.02,1,0.015
0.996865,0.03,1,0.015
0.996702,0.04,1,0.015
0.996881,0.05,1,0.015
0.997082,0.06,1,0.015
0.997052,0.07,1,0.015
0.996989,0.08,1,0.015
0.99695,0.09,1,0.015
0.996888,0.1,1,0.015
0.996872,0.11,1,0.015
0.997038,0.12,1,0.015
0.99737,0.13,1,0.015
0.99773,0.14,1,0.015
0.997994,0.15,1,0.015
0.998151,0.16,1,0.015
0.998253,0.17,1,0.015
0.998342,0.18,1,0.015
0.998378,0.19,1,0.015
0.998323,0.2,1,0.015
0.998143,0.21,1,0.015
0.997824,0.22,1,0.015
0.997458,0.23,1,0.015
0.99716,0.24,1,0.015
0.996926,0.25,1,0.015
0.99671,0.26,1,0.015
0.996685,0.27,1,0.015
0.996767,0.28,1,0.015
0.579686,0,0,0.02
0.576655,0.01,0,0.02
0.578787,0.02,0,0.02
0.594672,0.03,0,0.02
0.617015,0.04,0,0.02
0.637998,0.05,0,0.02
0.651967,0.06,0,0.02
0.656776,0.07,0,0.02
0.658168,0.08,0,0.02
0.653588,0.09,0,0.02
0.640211,0.1,0,0.02
0.627843,0.11,0,0.02
0.627993,0.12,0,0.02
0.638854,0.13,0,0.02
0.642846,0.14,0,0.02
0.633699,0.15,0,0.02
0.622671,0.16,0,0.02
0.629027,0.17,0,0.02
0.644792,0.18,0,0.02
0.654235,0.19,0,0.02
0.666725,0.2,0,0.02
0.678199,0.21,0,0.02
0.673297,0.22,0,0.02
0.653853,0.23,0,0.02
0.631003,0.24,0,0.02
0.608426,0.25,0,0.02
0.591113,0.26,0,0.02
0.584647,0.27,0,0.02
0.584081,0.28,0,0.02
0.576231,0,0.01,0.02
0.573588,0.01,0.01,0.02
0.577697,0.02,0.01,0.02
