alpha.air_average,Points:0,Points:1,Points:2
0.735739,0.05,0.54,0.015
0.754782,0.06,0.54,0.015
0.776786,0.07,0.54,0.015
0.792165,0.08,0.54,0.015
0.78657,0.09,0.54,0.015
0.764642,0.1,0.54,0.015
0.737618,0.11,0.54,0.015
0.724699,0.12,0.54,0.015
0.721619,0.13,0.54,0.015
0.72833,0.14,0.54,0.015
0.757358,0.15,0.54,0.015
0.788444,0.16,0.54,0.015
0.812026,0.17,0.54,0.015
0.821841,0.18,0.54,0.015
0.815827,0.19,0.54,0.015
0.8141,0.2,0.54,0.015
0.821726,0.21,0.54,0.015
0.825653,0.22,0.54,0.015
0.812118,0.23,0.54,0.015
0.772665,0.24,0.54,0.015
0.70743,0.25,0.54,0.015
0.625273,0.26,0.54,0.015
0.551068,0.27,0.54,0.015
0.520523,0.28,0.54,0.015
0.532291,0,0.55,0.015
0.567623,0.01,0.55,0.015
0.633664,0.02,0.55,0.015
0.685321,0.03,0.55,0.015
0.720443,0.04,0.55,0.015
0.745624,0.05,0.55,0.015
0.76261,0.06,0.55,0.015
0.776703,0.07,0.55,0.015
0.788461,0.08,0.55,0.015
0.784944,0.09,0.55,0.015
0.768296,0.1,0.55,0.015
0.749987,0.11,0.55,0.015
0.737942,0.12,0.55,0.015
0.729395,0.13,0.55,0.015
0.733743,0.14,0.55,0.015
0.762243,0.15,0.55,0.015
0.795087,0.16,0.55,0.015
0.821585,0.17,0.55,0.015
0.8374,0.18,0.55,0.015
0.839107,0.19,0.55,0.015
0.836843,0.2,0.55,0.015
0.835929,0.21,0.55,0.015
0.835283,0.22,0.55,0.015
0.82043,0.23,0.55,0.015
0.77461,0.24,0.55,0.015
0.702902,0.25,0.55,0.015
0.624145,0.26,0.55,0.015
0.552891,0.27,0.55,0.015
0.520023,0.28,0.55,0.015
0.541272,0,0.56,0.015
0.578796,0.01,0.56,0.015
0.646209,0.02,0.56,0.015
0.693775,0.03,0.56,0.015
0.727504,0.04,0.56,0.015
0.758043,0.05,0.56,0.015
0.776069,0.06,0.56,0.015
0.780104,0.07,0.56,0.015
0.778483,0.08,0.56,0.015
0.77244,0.09,0.56,0.015
0.768555,0.1,0.56,0.015
0.764036,0.11,0.56,0.015
0.753762,0.12,0.56,0.015
0.739493,0.13,0.56,0.015
0.736322,0.14,0.56,0.015
0.759824,0.15,0.56,0.015
0.792555,0.16,0.56,0.015
0.820199,0.17,0.56,0.015
0.840104,0.18,0.56,0.015
0.849029,0.19,0.56,0.015
0.851322,0.2,0.56,0.015
0.84728,0.21,0.56,0.015
0.840412,0.22,0.56,0.015
0.821135,0.23,0.56,0.015
0.77427,0.24,0.56,0.015
0.706502,0.25,0.56,0.015
0.632879,0.26,0.56,0.015
0.560069,0.27,0.56,0.015
0.523289,0.28,0.56,0.015
0.547431,0,0.57,0.015
0.58843,0.01,0.57,0.015
0.661345,0.02,0.57,0.015
0.705706,0.03,0.57,0.015
0.7308,0.04,0.57,0.015
0.75923,0.05,0.57,0.015
0.778345,0.06,0.57,0.015
0.778082,0.07,0.57,0.015
0.770371,0.08,0.57,0.015
0.766206,0.09,0.57,0.015
0.77098,0.1,0.57,0.015
0.771699,0.11,0.57,0.015
0.761964,0.12,0.57,0.015
0.7465,0.13,0.57,0.015
0.736148,0.14,0.57,0.015
0.750762,0.15,0.57,0.015
0.781534,0.16,0.57,0.015
0.810372,0.17,0.57,0.015
0.832836,0.18,0.57,0.015
0.847214,0.19,0.57,0.015
0.85423,0.2,0.57,0.015
0.851919,0.21,0.57,0.015
0.843251,0.22,0.57,0.015
0.820383,0.23,0.57,0.015
0.776789,0.24,0.57,0.015
0.717472,0.25,0.57,0.015
0.645345,0.26,0.57,0.015
0.568711,0.27,0.57,0.015
0.530062,0.28,0.57,0.015
0.545998,0,0.58,0.015
0.590056,0.01,0.58,0.015
0.672031,0.02,0.58,0.015
0.719187,0.03,0.58,0.015
0.735519,0.04,0.58,0.015
0.756169,0.05,0.58,0.015
0.772654,0.06,0.58,0.015
0.772629,0.07,0.58,0.015
0.768627,0.08,0.58,0.015
0.770362,0.09,0.58,0.015
0.776234,0.1,0.58,0.015
0.773567,0.11,0.58,0.015
0.762851,0.12,0.58,0.015
0.74935,0.13,0.58,0.015
0.738484,0.14,0.58,0.015
0.745964,0.15,0.58,0.015
0.771039,0.16,0.58,0.015
0.799574,0.17,0.58,0.015
0.822948,0.18,0.58,0.015
0.840318,0.19,0.58,0.015
0.850023,0.2,0.58,0.015
0.851159,0.21,0.58,0.015
0.843845,0.22,0.58,0.015
0.81992,0.23,0.58,0.015
0.781246,0.24,0.58,0.015
0.727638,0.25,0.58,0.015
0.653641,0.26,0.58,0.015
0.573256,0.27,0.58,0.015
0.534018,0.28,0.58,0.015
0.544559,0,0.59,0.015
0.590628,0.01,0.59,0.015
0.682648,0.02,0.59,0.015
0.738551,0.03,0.59,0.015
0.750276,0.04,0.59,0.015
0.758832,0.05,0.59,0.015
0.767953,0.06,0.59,0.015
0.76996,0.07,0.59,0.015
0.768914,0.08,0.59,0.015
0.772413,0.09,0.59,0.015
0.777126,0.1,0.59,0.015
0.76948,0.11,0.59,0.015
0.759697,0.12,0.59,0.015
0.749071,0.13,0.59,0.015
0.740872,0.14,0.59,0.015
0.750853,0.15,0.59,0.015
0.771253,0.16,0.59,0.015
0.794006,0.17,0.59,0.015
0.816518,0.18,0.59,0.015
0.836309,0.19,0.59,0.015
0.847092,0.2,0.59,0.015
0.849581,0.21,0.59,0.015
0.841987,0.22,0.59,0.015
0.818048,0.23,0.59,0.015
0.784064,0.24,0.59,0.015
0.732935,0.25,0.59,0.015
0.658225,0.26,0.59,0.015
0.575751,0.27,0.59,0.015
0.535032,0.28,0.59,0.015
0.549396,0,0.6,0.015
0.598869,0.01,0.6,0.015
0.70211,0.02,0.6,0.015
0.767144,0.03,0.6,0.015
0.77345,0.04,0.6,0.015
0.766775,0.05,0.6,0.015
0.766585,0.06,0.6,0.015
0.768539,0.07,0.6,0.015
0.76642,0.08,0.6,0.015
0.770121,0.09,0.6,0.015
0.773884,0.1,0.6,0.015
0.760609,0.11,0.6,0.015
0.750271,0.12,0.6,0.015
0.740404,0.13,0.6,0.015
0.736774,0.14,0.6,0.015
0.757318,0.15,0.6,0.015
0.780664,0.16,0.6,0.015
0.796778,0.17,0.6,0.015
0.815361,0.18,0.6,0.015
0.836859,0.19,0.6,0.015
0.848027,0.2,0.6,0.015
0.848634,0.21,0.6,0.015
0.837371,0.22,0.6,0.015
0.813368,0.23,0.6,0.015
0.783864,0.24,0.6,0.015
0.734249,0.25,0.6,0.015
0.662555,0.26,0.6,0.015
0.580575,0.27,0.6,0.015
0.536415,0.28,0.6,0.015
0.553049,0,0.61,0.015
0.606005,0.01,0.61,0.015
0.719374,0.02,0.61,0.015
0.791535,0.03,0.61,0.015
0.794581,0.04,0.61,0.015
0.777925,0.05,0.61,0.015
0.768607,0.06,0.61,0.015
0.766609,0.07,0.61,0.015
0.768259,0.08,0.61,0.015
0.77682,0.09,0.61,0.015
0.776492,0.1,0.61,0.015
0.758456,0.11,0.61,0.015
0.744257,0.12,0.61,0.015
0.727764,0.13,0.61,0.015
0.723603,0.14,0.61,0.015
0.752798,0.15,0.61,0.015
0.783554,0.16,0.61,0.015
0.800426,0.17,0.61,0.015
0.817035,0.18,0.61,0.015
0.835886,0.19,0.61,0.015
0.844431,0.2,0.61,0.015
0.841029,0.21,0.61,0.015
0.826736,0.22,0.61,0.015
0.805787,0.23,0.61,0.015
0.780792,0.24,0.61,0.015
0.733484,0.25,0.61,0.015
0.669114,0.26,0.61,0.015
0.588053,0.27,0.61,0.015
0.538435,0.28,0.61,0.015
0.551136,0,0.62,0.015
0.605997,0.01,0.62,0.015
0.724732,0.02,0.62,0.015
0.802971,0.03,0.62,0.015
0.809109,0.04,0.62,0.015
0.790151,0.05,0.62,0.015
0.774505,0.06,0.62,0.015
0.770087,0.07,0.62,0.015
0.779065,0.08,0.62,0.015
0.792197,0.09,0.62,0.015
0.788998,0.1,0.62,0.015
0.77447,0.11,0.62,0.015
0.759105,0.12,0.62,0.015
0.728312,0.13,0.62,0.015
0.710729,0.14,0.62,0.015
0.739537,0.15,0.62,0.015
0.775784,0.16,0.62,0.015
0.79571,0.17,0.62,0.015
0.812415,0.18,0.62,0.015
0.826152,0.19,0.62,0.015
0.82984,0.2,0.62,0.015
0.823165,0.21,0.62,0.015
0.811246,0.22,0.62,0.015
0.798466,0.23,0.62,0.015
0.777637,0.24,0.62,0.015
0.734286,0.25,0.62,0.015
0.677823,0.26,0.62,0.015
0.595146,0.27,0.62,0.015
0.54018,0.28,0.62,0.015
0.548283,0,0.63,0.015
0.606619,0.01,0.63,0.015
0.730157,0.02,0.63,0.015
0.812675,0.03,0.63,0.015
0.823213,0.04,0.63,0.015
0.805311,0.05,0.63,0.015
0.787226,0.06,0.63,0.015
0.782801,0.07,0.63,0.015
0.793261,0.08,0.63,0.015
0.806114,0.09,0.63,0.015
0.806522,0.1,0.63,0.015
0.803114,0.11,0.63,0.015
0.791039,0.12,0.63,0.015
0.74728,0.13,0.63,0.015
0.714352,0.14,0.63,0.015
0.734072,0.15,0.63,0.015
0.767987,0.16,0.63,0.015
0.786829,0.17,0.63,0.015
0.80047,0.18,0.63,0.015
0.809927,0.19,0.63,0.015
0.809547,0.2,0.63,0.015
0.801316,0.21,0.63,0.015
0.795215,0.22,0.63,0.015
0.7916,0.23,0.63,0.015
0.774434,0.24,0.63,0.015
0.737384,0.25,0.63,0.015
0.687767,0.26,0.63,0.015
0.601458,0.27,0.63,0.015
0.542336,0.28,0.63,0.015
0.544962,0,0.64,0.015
0.608052,0.01,0.64,0.015
0.738482,0.02,0.64,0.015
0.823287,0.03,0.64,0.015
0.835995,0.04,0.64,0.015
0.821039,0.05,0.64,0.015
0.805059,0.06,0.64,0.015
0.800917,0.07,0.64,0.015
0.807022,0.08,0.64,0.015
0.818286,0.09,0.64,0.015
0.82541,0.1,0.64,0.015
0.828978,0.11,0.64,0.015
0.81752,0.12,0.64,0.015
0.770389,0.13,0.64,0.015
0.73131,0.14,0.64,0.015
0.740364,0.15,0.64,0.015
0.766403,0.16,0.64,0.015
0.782391,0.17,0.64,0.015
0.791612,0.18,0.64,0.015
0.79672,0.19,0.64,0.015
0.791261,0.2,0.64,0.015
0.781083,0.21,0.64,0.015
0.782627,0.22,0.64,0.015
0.784097,0.23,0.64,0.015
0.770052,0.24,0.64,0.015
0.743703,0.25,0.64,0.015
0.699766,0.26,0.64,0.015
0.608029,0.27,0.64,0.015
0.544669,0.28,0.64,0.015
0.541929,0,0.65,0.015
0.607825,0.01,0.65,0.015
0.740924,0.02,0.65,0.015
0.826415,0.03,0.65,0.015
0.842408,0.04,0.65,0.015
0.831825,0.05,0.65,0.015
0.821893,0.06,0.65,0.015
0.817633,0.07,0.65,0.015
0.817397,0.08,0.65,0.015
0.827422,0.09,0.65,0.015
0.838215,0.1,0.65,0.015
0.84436,0.11,0.65,0.015
0.833072,0.12,0.65,0.015
0.78871,0.13,0.65,0.015
0.7499,0.14,0.65,0.015
0.75352,0.15,0.65,0.015
0.773596,0.16,0.65,0.015
0.784588,0.17,0.65,0.015
0.788593,0.18,0.65,0.015
0.789415,0.19,0.65,0.015
0.779654,0.2,0.65,0.015
0.771127,0.21,0.65,0.015
0.780026,0.22,0.65,0.015
0.784152,0.23,0.65,0.015
0.777183,0.24,0.65,0.015
0.758042,0.25,0.65,0.015
0.710752,0.26,0.65,0.015
0.612226,0.27,0.65,0.015
0.545365,0.28,0.65,0.015
0.54402,0,0.66,0.015
0.611588,0.01,0.66,0.015
0.742099,0.02,0.66,0.015
0.826797,0.03,0.66,0.015
0.847152,0.04,0.66,0.015
0.839257,0.05,0.66,0.015
0.834202,0.06,0.66,0.015
0.831143,0.07,0.66,0.015
0.827874,0.08,0.66,0.015
0.834,0.09,0.66,0.015
0.84359,0.1,0.66,0.015
0.853472,0.11,0.66,0.015
0.844071,0.12,0.66,0.015
0.802738,0.13,0.66,0.015
0.77019,0.14,0.66,0.015
0.776488,0.15,0.66,0.015
0.795743,0.16,0.66,0.015
0.800952,0.17,0.66,0.015
0.796116,0.18,0.66,0.015
0.791157,0.19,0.66,0.015
0.783676,0.2,0.66,0.015
0.78324,0.21,0.66,0.015
0.795138,0.22,0.66,0.015
0.804417,0.23,0.66,0.015
0.803321,0.24,0.66,0.015
0.77685,0.25,0.66,0.015
0.719273,0.26,0.66,0.015
0.61634,0.27,0.66,0.015
0.547963,0.28,0.66,0.015
0.551311,0,0.67,0.015
0.621849,0.01,0.67,0.015
0.749767,0.02,0.67,0.015
0.830321,0.03,0.67,0.015
0.852,0.04,0.67,0.015
0.844029,0.05,0.67,0.015
0.839258,0.06,0.67,0.015
0.839146,0.07,0.67,0.015
0.838073,0.08,0.67,0.015
0.840697,0.09,0.67,0.015
0.847124,0.1,0.67,0.015
0.856676,0.11,0.67,0.015
0.847557,0.12,0.67,0.015
0.810153,0.13,0.67,0.015
0.786672,0.14,0.67,0.015
0.802122,0.15,0.67,0.015
0.825671,0.16,0.67,0.015
0.828221,0.17,0.67,0.015
0.817073,0.18,0.67,0.015
0.806107,0.19,0.67,0.015
0.802071,0.2,0.67,0.015
0.807739,0.21,0.67,0.015
0.819409,0.22,0.67,0.015
0.831981,0.23,0.67,0.015
0.828715,0.24,0.67,0.015
0.793383,0.25,0.67,0.015
0.7295,0.26,0.67,0.015
0.624352,0.27,0.67,0.015
0.556457,0.28,0.67,0.015
0.560523,0,0.68,0.015
0.633515,0.01,0.68,0.015
0.758916,0.02,0.68,0.015
0.832911,0.03,0.68,0.015
0.854066,0.04,0.68,0.015
0.846215,0.05,0.68,0.015
0.83821,0.06,0.68,0.015
0.839376,0.07,0.68,0.015
0.841382,0.08,0.68,0.015
0.843546,0.09,0.68,0.015
0.849656,0.1,0.68,0.015
0.855085,0.11,0.68,0.015
0.843974,0.12,0.68,0.015
0.812413,0.13,0.68,0.015
0.795751,0.14,0.68,0.015
0.817251,0.15,0.68,0.015
0.84472,0.16,0.68,0.015
0.847567,0.17,0.68,0.015
0.837937,0.18,0.68,0.015
0.828477,0.19,0.68,0.015
0.825999,0.2,0.68,0.015
0.830957,0.21,0.68,0.015
0.838074,0.22,0.68,0.015
0.844375,0.23,0.68,0.015
0.834615,0.24,0.68,0.015
0.801918,0.25,0.68,0.015
0.742423,0.26,0.68,0.015
0.635834,0.27,0.68,0.015
0.566907,0.28,0.68,0.015
0.571822,0,0.69,0.015
0.646196,0.01,0.69,0.015
0.769895,0.02,0.69,0.015
0.83677,0.03,0.69,0.015
0.854351,0.04,0.69,0.015
0.848504,0.05,0.69,0.015
0.840064,0.06,0.69,0.015
0.839783,0.07,0.69,0.015
0.840204,0.08,0.69,0.015
0.839596,0.09,0.69,0.015
0.846501,0.1,0.69,0.015
0.852558,0.11,0.69,0.015
0.839782,0.12,0.69,0.015
0.810435,0.13,0.69,0.015
0.797427,0.14,0.69,0.015
0.819543,0.15,0.69,0.015
0.849557,0.16,0.69,0.015
0.857102,0.17,0.69,0.015
0.852521,0.18,0.69,0.015
0.849842,0.19,0.69,0.015
0.851406,0.2,0.69,0.015
0.854209,0.21,0.69,0.015
0.855058,0.22,0.69,0.015
0.850697,0.23,0.69,0.015
0.833881,0.24,0.69,0.015
0.805514,0.25,0.69,0.015
0.756364,0.26,0.69,0.015
0.650931,0.27,0.69,0.015
0.577515,0.28,0.69,0.015
0.588603,0,0.7,0.015
0.662668,0.01,0.7,0.015
0.78327,0.02,0.7,0.015
0.84285,0.03,0.7,0.015
0.855379,0.04,0.7,0.015
0.852724,0.05,0.7,0.015
0.848546,0.06,0.7,0.015
0.845015,0.07,0.7,0.015
0.839344,0.08,0.7,0.015
0.832802,0.09,0.7,0.015
0.835627,0.1,0.7,0.015
0.843725,0.11,0.7,0.015
0.832725,0.12,0.7,0.015
0.803905,0.13,0.7,0.015
0.791477,0.14,0.7,0.015
0.810344,0.15,0.7,0.015
0.8416,0.16,0.7,0.015
0.857786,0.17,0.7,0.015
0.859217,0.18,0.7,0.015
0.861217,0.19,0.7,0.015
0.867349,0.2,0.7,0.015
0.872644,0.21,0.7,0.015
0.872583,0.22,0.7,0.015
0.861775,0.23,0.7,0.015
0.840181,0.24,0.7,0.015
0.812121,0.25,0.7,0.015
0.767442,0.26,0.7,0.015
0.661741,0.27,0.7,0.015
0.584553,0.28,0.7,0.015
0.609179,0,0.71,0.015
0.679528,0.01,0.71,0.015
0.790432,0.02,0.71,0.015
0.842244,0.03,0.71,0.015
0.852496,0.04,0.71,0.015
0.853328,0.05,0.71,0.015
0.854735,0.06,0.71,0.015
0.848512,0.07,0.71,0.015
0.83758,0.08,0.71,0.015
0.828129,0.09,0.71,0.015
0.825361,0.1,0.71,0.015
0.829222,0.11,0.71,0.015
0.820115,0.12,0.71,0.015
0.796613,0.13,0.71,0.015
0.785015,0.14,0.71,0.015
0.798032,0.15,0.71,0.015
0.826652,0.16,0.71,0.015
0.849182,0.17,0.71,0.015
0.855975,0.18,0.71,0.015
0.858104,0.19,0.71,0.015
0.86477,0.2,0.71,0.015
0.873894,0.21,0.71,0.015
0.875313,0.22,0.71,0.015
0.863494,0.23,0.71,0.015
0.843961,0.24,0.71,0.015
0.820518,0.25,0.71,0.015
0.776214,0.26,0.71,0.015
0.665361,0.27,0.71,0.015
0.585904,0.28,0.71,0.015
0.621513,0,0.72,0.015
0.689786,0.01,0.72,0.015
0.790671,0.02,0.72,0.015
0.833726,0.03,0.72,0.015
0.843949,0.04,0.72,0.015
0.848709,0.05,0.72,0.015
0.853451,0.06,0.72,0.015
0.846907,0.07,0.72,0.015
0.834765,0.08,0.72,0.015
0.826508,0.09,0.72,0.015
0.823339,0.1,0.72,0.015
0.822453,0.11,0.72,0.015
0.815683,0.12,0.72,0.015
0.800167,0.13,0.72,0.015
0.788804,0.14,0.72,0.015
0.796812,0.15,0.72,0.015
0.818332,0.16,0.72,0.015
0.836674,0.17,0.72,0.015
0.844564,0.18,0.72,0.015
0.84486,0.19,0.72,0.015
0.84954,0.2,0.72,0.015
0.859517,0.21,0.72,0.015
0.861541,0.22,0.72,0.015
0.852593,0.23,0.72,0.015
0.841065,0.24,0.72,0.015
0.828426,0.25,0.72,0.015
0.789104,0.26,0.72,0.015
0.67288,0.27,0.72,0.015
0.588905,0.28,0.72,0.015
0.625753,0,0.73,0.015
0.6958,0.01,0.73,0.015
0.791652,0.02,0.73,0.015
0.826497,0.03,0.73,0.015
0.838359,0.04,0.73,0.015
0.84632,0.05,0.73,0.015
0.850024,0.06,0.73,0.015
0.844455,0.07,0.73,0.015
0.836443,0.08,0.73,0.015
0.832792,0.09,0.73,0.015
0.833969,0.1,0.73,0.015
0.833838,0.11,0.73,0.015
0.830149,0.12,0.73,0.015
0.817733,0.13,0.73,0.015
0.800879,0.14,0.73,0.015
0.80385,0.15,0.73,0.015
0.820092,0.16,0.73,0.015
0.830092,0.17,0.73,0.015
0.835223,0.18,0.73,0.015
0.835298,0.19,0.73,0.015
0.837075,0.2,0.73,0.015
0.844847,0.21,0.73,0.015
0.849915,0.22,0.73,0.015
0.84791,0.23,0.73,0.015
0.846363,0.24,0.73,0.015
0.843278,0.25,0.73,0.015
0.805586,0.26,0.73,0.015
0.685937,0.27,0.73,0.015
0.600082,0.28,0.73,0.015
0.631903,0,0.74,0.015
0.703259,0.01,0.74,0.015
0.797901,0.02,0.74,0.015
0.828937,0.03,0.74,0.015
0.842077,0.04,0.74,0.015
0.85025,0.05,0.74,0.015
0.849751,0.06,0.74,0.015
0.845497,0.07,0.74,0.015
0.846123,0.08,0.74,0.015
0.850888,0.09,0.74,0.015
0.858087,0.1,0.74,0.015
0.857473,0.11,0.74,0.015
0.847808,0.12,0.74,0.015
0.831409,0.13,0.74,0.015
0.808765,0.14,0.74,0.015
0.808772,0.15,0.74,0.015
0.828927,0.16,0.74,0.015
0.838728,0.17,0.74,0.015
0.84118,0.18,0.74,0.015
0.841532,0.19,0.74,0.015
0.839909,0.2,0.74,0.015
0.845071,0.21,0.74,0.015
0.856245,0.22,0.74,0.015
0.86418,0.23,0.74,0.015
0.869293,0.24,0.74,0.015
0.863505,0.25,0.74,0.015
0.814926,0.26,0.74,0.015
0.695551,0.27,0.74,0.015
0.616215,0.28,0.74,0.015
0.647025,0,0.75,0.015
0.716539,0.01,0.75,0.015
0.808335,0.02,0.75,0.015
0.836695,0.03,0.75,0.015
0.847773,0.04,0.75,0.015
0.853491,0.05,0.75,0.015
0.851836,0.06,0.75,0.015
0.852602,0.07,0.75,0.015
0.86135,0.08,0.75,0.015
0.870162,0.09,0.75,0.015
0.878185,0.1,0.75,0.015
0.874818,0.11,0.75,0.015
0.855409,0.12,0.75,0.015
0.834106,0.13,0.75,0.015
0.811376,0.14,0.75,0.015
0.812025,0.15,0.75,0.015
0.839265,0.16,0.75,0.015
0.857154,0.17,0.75,0.015
0.863966,0.18,0.75,0.015
0.865352,0.19,0.75,0.015
0.86058,0.2,0.75,0.015
0.86183,0.21,0.75,0.015
0.874154,0.22,0.75,0.015
0.886091,0.23,0.75,0.015
0.888246,0.24,0.75,0.015
0.872418,0.25,0.75,0.015
0.8185,0.26,0.75,0.015
0.707011,0.27,0.75,0.015
0.635616,0.28,0.75,0.015
0.667817,0,0.76,0.015
0.735677,0.01,0.76,0.015
0.823957,0.02,0.76,0.015
0.843367,0.03,0.76,0.015
0.84414,0.04,0.76,0.015
0.847715,0.05,0.76,0.015
0.85361,0.06,0.76,0.015
0.864505,0.07,0.76,0.015
0.875705,0.08,0.76,0.015
0.88073,0.09,0.76,0.015
0.884062,0.1,0.76,0.015
0.879649,0.11,0.76,0.015
0.855765,0.12,0.76,0.015
0.830486,0.13,0.76,0.015
0.811595,0.14,0.76,0.015
0.817106,0.15,0.76,0.015
0.851111,0.16,0.76,0.015
0.878514,0.17,0.76,0.015
0.890667,0.18,0.76,0.015
0.890061,0.19,0.76,0.015
0.881302,0.2,0.76,0.015
0.877861,0.21,0.76,0.015
0.885675,0.22,0.76,0.015
0.893447,0.23,0.76,0.015
0.889433,0.24,0.76,0.015
0.868633,0.25,0.76,0.015
0.821268,0.26,0.76,0.015
0.72793,0.27,0.76,0.015
0.666965,0.28,0.76,0.015
0.6792,0,0.77,0.015
0.751598,0.01,0.77,0.015
0.845642,0.02,0.77,0.015
0.860569,0.03,0.77,0.015
0.851295,0.04,0.77,0.015
0.850919,0.05,0.77,0.015
0.861717,0.06,0.77,0.015
0.878481,0.07,0.77,0.015
0.887961,0.08,0.77,0.015
0.888288,0.09,0.77,0.015
0.886274,0.1,0.77,0.015
0.880063,0.11,0.77,0.015
0.857393,0.12,0.77,0.015
0.830919,0.13,0.77,0.015
0.816698,0.14,0.77,0.015
0.831899,0.15,0.77,0.015
0.869987,0.16,0.77,0.015
0.89457,0.17,0.77,0.015
0.901758,0.18,0.77,0.015
0.898193,0.19,0.77,0.015
0.889075,0.2,0.77,0.015
0.883187,0.21,0.77,0.015
0.88505,0.22,0.77,0.015
0.886093,0.23,0.77,0.015
0.877783,0.24,0.77,0.015
0.857359,0.25,0.77,0.015
0.820844,0.26,0.77,0.015
0.749684,0.27,0.77,0.015
0.701492,0.28,0.77,0.015
0.688759,0,0.78,0.015
0.764895,0.01,0.78,0.015
0.865681,0.02,0.78,0.015
0.887486,0.03,0.78,0.015
0.880529,0.04,0.78,0.015
0.876086,0.05,0.78,0.015
0.882586,0.06,0.78,0.015
0.894713,0.07,0.78,0.015
0.899351,0.08,0.78,0.015
0.89701,0.09,0.78,0.015
0.89183,0.1,0.78,0.015
0.883232,0.11,0.78,0.015
0.864392,0.12,0.78,0.015
0.840517,0.13,0.78,0.015
0.82828,0.14,0.78,0.015
0.849992,0.15,0.78,0.015
0.887241,0.16,0.78,0.015
0.902584,0.17,0.78,0.015
0.902958,0.18,0.78,0.015
0.899405,0.19,0.78,0.015
0.892925,0.2,0.78,0.015
0.883335,0.21,0.78,0.015
0.875692,0.22,0.78,0.015
0.86936,0.23,0.78,0.015
0.861456,0.24,0.78,0.015
0.851195,0.25,0.78,0.015
0.828956,0.26,0.78,0.015
0.771318,0.27,0.78,0.015
0.729739,0.28,0.78,0.015
0.720073,0,0.79,0.015
0.788808,0.01,0.79,0.015
0.883184,0.02,0.79,0.015
0.909547,0.03,0.79,0.015
0.907421,0.04,0.79,0.015
0.904086,0.05,0.79,0.015
0.907462,0.06,0.79,0.015
0.911612,0.07,0.79,0.015
0.908926,0.08,0.79,0.015
0.904264,0.09,0.79,0.015
0.899399,0.1,0.79,0.015
0.890681,0.11,0.79,0.015
0.87132,0.12,0.79,0.015
0.847169,0.13,0.79,0.015
0.835098,0.14,0.79,0.015
0.856978,0.15,0.79,0.015
0.892484,0.16,0.79,0.015
0.90723,0.17,0.79,0.015
0.908287,0.18,0.79,0.015
0.905163,0.19,0.79,0.015
0.90079,0.2,0.79,0.015
0.889851,0.21,0.79,0.015
0.875222,0.22,0.79,0.015
0.864747,0.23,0.79,0.015
0.863427,0.24,0.79,0.015
0.86877,0.25,0.79,0.015
0.859563,0.26,0.79,0.015
0.80241,0.27,0.79,0.015
0.757389,0.28,0.79,0.015
0.764965,0,0.8,0.015
0.823165,0.01,0.8,0.015
0.904859,0.02,0.8,0.015
0.928811,0.03,0.8,0.015
0.927356,0.04,0.8,0.015
0.925679,0.05,0.8,0.015
0.927457,0.06,0.8,0.015
0.927006,0.07,0.8,0.015
0.921105,0.08,0.8,0.015
0.915099,0.09,0.8,0.015
0.910148,0.1,0.8,0.015
0.901031,0.11,0.8,0.015
0.879974,0.12,0.8,0.015
0.852953,0.13,0.8,0.015
0.837214,0.14,0.8,0.015
0.855362,0.15,0.8,0.015
0.888181,0.16,0.8,0.015
0.905238,0.17,0.8,0.015
0.91133,0.18,0.8,0.015
0.911218,0.19,0.8,0.015
0.909934,0.2,0.8,0.015
0.903809,0.21,0.8,0.015
0.893261,0.22,0.8,0.015
0.887311,0.23,0.8,0.015
0.893371,0.24,0.8,0.015
0.906008,0.25,0.8,0.015
0.901353,0.26,0.8,0.015
0.842063,0.27,0.8,0.015
0.793457,0.28,0.8,0.015
0.805027,0,0.81,0.015
0.856219,0.01,0.81,0.015
0.927726,0.02,0.81,0.015
0.948904,0.03,0.81,0.015
0.948144,0.04,0.81,0.015
0.945909,0.05,0.81,0.015
0.944986,0.06,0.81,0.015
0.943092,0.07,0.81,0.015
0.938587,0.08,0.81,0.015
0.933895,0.09,0.81,0.015
0.928973,0.1,0.81,0.015
0.919057,0.11,0.81,0.015
0.899972,0.12,0.81,0.015
0.872851,0.13,0.81,0.015
0.852113,0.14,0.81,0.015
0.864464,0.15,0.81,0.015
0.891521,0.16,0.81,0.015
0.905936,0.17,0.81,0.015
0.91382,0.18,0.81,0.015
0.917082,0.19,0.81,0.015
0.919719,0.2,0.81,0.015
0.92144,0.21,0.81,0.015
0.921746,0.22,0.81,0.015
0.924844,0.23,0.81,0.015
0.933343,0.24,0.81,0.015
0.941452,0.25,0.81,0.015
0.931857,0.26,0.81,0.015
0.877041,0.27,0.81,0.015
0.834333,0.28,0.81,0.015
0.842088,0,0.82,0.015
0.882851,0.01,0.82,0.015
0.942231,0.02,0.82,0.015
0.96292,0.03,0.82,0.015
0.963769,0.04,0.82,0.015
0.961454,0.05,0.82,0.015
0.959778,0.06,0.82,0.015
0.958224,0.07,0.82,0.015
0.955762,0.08,0.82,0.015
0.952961,0.09,0.82,0.015
0.949016,0.1,0.82,0.015
0.941989,0.11,0.82,0.015
0.929013,0.12,0.82,0.015
0.905494,0.13,0.82,0.015
0.884822,0.14,0.82,0.015
0.893721,0.15,0.82,0.015
0.914101,0.16,0.82,0.015
0.921296,0.17,0.82,0.015
